,Unnamed: 0,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
150,1372,89082,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Michigan,10/24/24,10/27/24,,,,,,,214899,500.0,lv,,lv,,10/30/24 09:31,,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_tables.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.4
151,1373,89082,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Michigan,10/24/24,10/27/24,,,,,,,214899,500.0,lv,,lv,,10/30/24 09:31,,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_tables.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,0.2
152,1374,89082,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Michigan,10/24/24,10/27/24,,,,,,,214899,500.0,lv,,lv,,10/30/24 09:31,,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_tables.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,CON,Terry,36761,Randall A. Terry,0.0
153,1375,89082,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Michigan,10/24/24,10/27/24,,,,,,,214899,500.0,lv,,lv,,10/30/24 09:31,,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_tables.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,1.4
154,1376,89082,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Michigan,10/24/24,10/27/24,,,,,,,214899,500.0,lv,,lv,,10/30/24 09:31,,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_tables.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,Kennedy,31042,Robert F. Kennedy,1.4
155,1377,89082,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Michigan,10/24/24,10/27/24,,,,,,,214899,500.0,lv,,lv,,10/30/24 09:31,,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_tables.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,Kishore,37465,Joseph Kishore,0.2
156,1378,89082,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,Michigan,10/24/24,10/27/24,,,,,,,214899,500.0,lv,,lv,,10/30/24 09:31,,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.usatoday.com/story/news/politics/elections/2024/10/30/poll-harris-trump-dead-heat-battleground-michigan/75922647007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/10_30_2024_michigan_statewide_tables.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,West,31097,Cornel West,1.0
157,1381,89017,461,Susquehanna,,,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,2.3,-0.3,,5.5,Michigan,10/23/24,10/27/24,,,,,,,214658,400.0,lv,,lv,,10/29/24 10:26,,https://x.com/SusquehannaPR/status/1851266619445571914,,https://x.com/SusquehannaPR/status/1851266619445571914,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,51.7
158,1382,89017,461,Susquehanna,,,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,2.3,-0.3,,5.5,Michigan,10/23/24,10/27/24,,,,,,,214658,400.0,lv,,lv,,10/29/24 10:26,,https://x.com/SusquehannaPR/status/1851266619445571914,,https://x.com/SusquehannaPR/status/1851266619445571914,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,46.6
159,1417,88969,1754,Patriot Polling,,,Patriot Polling,732,Patriot Polling,1.1,0.6,IVR/Text,5.0,Michigan,10/24/24,10/26/24,,,,,,,214457,796.0,rv,,rv,,10/28/24 08:46,,https://patriotpolling.com/our-polls/f/trump-and-slotkin-lead-narrowly-in-michigan,https://patriotpolling.com/our-polls/f/trump-and-slotkin-lead-narrowly-in-michigan,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,49.0
160,1418,88969,1754,Patriot Polling,,,Patriot Polling,732,Patriot Polling,1.1,0.6,IVR/Text,5.0,Michigan,10/24/24,10/26/24,,,,,,,214457,796.0,rv,,rv,,10/28/24 08:46,,https://patriotpolling.com/our-polls/f/trump-and-slotkin-lead-narrowly-in-michigan,https://patriotpolling.com/our-polls/f/trump-and-slotkin-lead-narrowly-in-michigan,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,50.0
161,1529,89046,1356,CES / YouGov,,,CCES/YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,10.0,Michigan,10/1/24,10/25/24,,,,,,,214716,2347.0,a,,a,,10/29/24 16:37,,https://cooperativeelectionstudy.shinyapps.io/stateprezapp2024/,,,https://cooperativeelectionstudy.shinyapps.io/stateprezapp2024/,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,52.0
162,1530,89046,1356,CES / YouGov,,,CCES/YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,10.0,Michigan,10/1/24,10/25/24,,,,,,,214716,2347.0,a,,a,,10/29/24 16:37,,https://cooperativeelectionstudy.shinyapps.io/stateprezapp2024/,,,https://cooperativeelectionstudy.shinyapps.io/stateprezapp2024/,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
163,1531,89046,1356,CES / YouGov,,,CCES/YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,10.0,Michigan,10/1/24,10/25/24,,,,,,,214717,2336.0,lv,,lv,,10/29/24 16:37,,https://cooperativeelectionstudy.shinyapps.io/stateprezapp2024/,,,https://cooperativeelectionstudy.shinyapps.io/stateprezapp2024/,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,51.0
164,1532,89046,1356,CES / YouGov,,,CCES/YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,10.0,Michigan,10/1/24,10/25/24,,,,,,,214717,2336.0,lv,,lv,,10/29/24 16:37,,https://cooperativeelectionstudy.shinyapps.io/stateprezapp2024/,,,https://cooperativeelectionstudy.shinyapps.io/stateprezapp2024/,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,46.0
165,1579,88994,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,Live Phone,1.0,Michigan,10/22/24,10/24/24,,,,,,,214522,600.0,lv,,lv,,10/28/24 18:55,,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://s3.documentcloud.org/documents/25260347/late-october-2024-statewide-survey-report-1.pdf,https://www.documentcloud.org/documents/25260347-late-october-2024-statewide-survey-report-1?embed=true&responsive=false&sidebar=false,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,46.7
166,1580,88994,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,Live Phone,1.0,Michigan,10/22/24,10/24/24,,,,,,,214522,600.0,lv,,lv,,10/28/24 18:55,,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://s3.documentcloud.org/documents/25260347/late-october-2024-statewide-survey-report-1.pdf,https://www.documentcloud.org/documents/25260347-late-october-2024-statewide-survey-report-1?embed=true&responsive=false&sidebar=false,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,43.7
167,1581,88994,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,Live Phone,1.0,Michigan,10/22/24,10/24/24,,,,,,,214522,600.0,lv,,lv,,10/28/24 18:55,,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://s3.documentcloud.org/documents/25260347/late-october-2024-statewide-survey-report-1.pdf,https://www.documentcloud.org/documents/25260347-late-october-2024-statewide-survey-report-1?embed=true&responsive=false&sidebar=false,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,Kennedy,31042,Robert F. Kennedy,3.9
168,1582,88994,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,Live Phone,1.0,Michigan,10/22/24,10/24/24,,,,,,,214522,600.0,lv,,lv,,10/28/24 18:55,,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://s3.documentcloud.org/documents/25260347/late-october-2024-statewide-survey-report-1.pdf,https://www.documentcloud.org/documents/25260347-late-october-2024-statewide-survey-report-1?embed=true&responsive=false&sidebar=false,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,1.6
169,1583,88994,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,1.5,-0.2,Live Phone,1.0,Michigan,10/22/24,10/24/24,,,,,,,214522,600.0,lv,,lv,,10/28/24 18:55,,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://www.detroitnews.com/story/news/politics/elections/2024/10/28/kamala-harris-donald-trump-michigan-poll-presidential-campaign-male-female-voter-gender-gap/75885411007/,https://s3.documentcloud.org/documents/25260347/late-october-2024-statewide-survey-report-1.pdf,https://www.documentcloud.org/documents/25260347-late-october-2024-statewide-survey-report-1?embed=true&responsive=false&sidebar=false,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,1.0
170,1614,89116,1847,University of Massachusetts Lowell/YouGov,,,University of Massachusetts Lowell Center for Public Opinion/YouGov,355,University of Massachusetts Lowell Center for Public Opinion,2.9,-1.0,Online Matched Sample,9.0,Michigan,10/16/24,10/24/24,,,,,,,215027,600.0,lv,,lv,,10/31/24 08:55,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,49.0
171,1615,89116,1847,University of Massachusetts Lowell/YouGov,,,University of Massachusetts Lowell Center for Public Opinion/YouGov,355,University of Massachusetts Lowell Center for Public Opinion,2.9,-1.0,Online Matched Sample,9.0,Michigan,10/16/24,10/24/24,,,,,,,215027,600.0,lv,,lv,,10/31/24 08:55,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
172,1616,89116,1847,University of Massachusetts Lowell/YouGov,,,University of Massachusetts Lowell Center for Public Opinion/YouGov,355,University of Massachusetts Lowell Center for Public Opinion,2.9,-1.0,Online Matched Sample,9.0,Michigan,10/16/24,10/24/24,,,,,,,215027,600.0,lv,,lv,,10/31/24 08:55,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,Kennedy,31042,Robert F. Kennedy,1.0
173,1617,89116,1847,University of Massachusetts Lowell/YouGov,,,University of Massachusetts Lowell Center for Public Opinion/YouGov,355,University of Massachusetts Lowell Center for Public Opinion,2.9,-1.0,Online Matched Sample,9.0,Michigan,10/16/24,10/24/24,,,,,,,215027,600.0,lv,,lv,,10/31/24 08:55,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,0.0
174,1618,89116,1847,University of Massachusetts Lowell/YouGov,,,University of Massachusetts Lowell Center for Public Opinion/YouGov,355,University of Massachusetts Lowell Center for Public Opinion,2.9,-1.0,Online Matched Sample,9.0,Michigan,10/16/24,10/24/24,,,,,,,215027,600.0,lv,,lv,,10/31/24 08:55,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,1.0
175,1619,89116,1847,University of Massachusetts Lowell/YouGov,,,University of Massachusetts Lowell Center for Public Opinion/YouGov,355,University of Massachusetts Lowell Center for Public Opinion,2.9,-1.0,Online Matched Sample,9.0,Michigan,10/16/24,10/24/24,,,,,,,215027,600.0,lv,,lv,,10/31/24 08:55,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,CON,Terry,36761,Randall A. Terry,0.0
176,1620,89116,1847,University of Massachusetts Lowell/YouGov,,,University of Massachusetts Lowell Center for Public Opinion/YouGov,355,University of Massachusetts Lowell Center for Public Opinion,2.9,-1.0,Online Matched Sample,9.0,Michigan,10/16/24,10/24/24,,,,,,,215027,600.0,lv,,lv,,10/31/24 08:55,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,West,31097,Cornel West,0.0
177,1621,89116,1847,University of Massachusetts Lowell/YouGov,,,University of Massachusetts Lowell Center for Public Opinion/YouGov,355,University of Massachusetts Lowell Center for Public Opinion,2.9,-1.0,Online Matched Sample,9.0,Michigan,10/16/24,10/24/24,,,,,,,215027,600.0,lv,,lv,,10/31/24 08:55,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,,https://www.uml.edu/docs/2024-Oct31-MI-Topline_tcm18-392302.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,Kishore,37465,Joseph Kishore,0.0
178,1720,88945,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,10/20/24,10/22/24,,,,,,,214252,1115.0,lv,,lv,,10/25/24 12:30,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-20-22-october-2024/,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-20-22-october-2024/,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.0
179,1721,88945,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,10/20/24,10/22/24,,,,,,,214252,1115.0,lv,,lv,,10/25/24 12:30,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-20-22-october-2024/,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-20-22-october-2024/,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
180,1722,88945,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,10/20/24,10/22/24,,,,,,,214252,1115.0,lv,,lv,,10/25/24 12:30,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-20-22-october-2024/,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-20-22-october-2024/,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,0.0
181,1723,88945,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,10/20/24,10/22/24,,,,,,,214252,1115.0,lv,,lv,,10/25/24 12:30,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-20-22-october-2024/,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-20-22-october-2024/,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,1.0
182,1850,88893,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,Michigan,10/17/24,10/21/24,,,,,,,213914,1136.0,lv,,lv,,10/23/24 14:04,,https://poll.qu.edu/poll-release?releaseid=3915,https://poll.qu.edu/poll-release?releaseid=3915,,https://poll.qu.edu/images/polling/mi/mi10232024_crosstabs_spbj87.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,49.0
183,1851,88893,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,Michigan,10/17/24,10/21/24,,,,,,,213914,1136.0,lv,,lv,,10/23/24 14:04,,https://poll.qu.edu/poll-release?releaseid=3915,https://poll.qu.edu/poll-release?releaseid=3915,,https://poll.qu.edu/images/polling/mi/mi10232024_crosstabs_spbj87.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,46.0
